-650.786 -650.786 -650.786 -650.858
-649.457 -649.457 -649.457 -649.542
-652.292 -652.292 -652.292 -652.365
-649.687 -649.687 -649.687 -649.758
-649.887 -649.887 -649.887 -649.968
-650.302 -650.302 -650.302 -650.381
-645.340 -645.340 -645.340 -645.426
-647.968 -647.968 -647.968 -648.047
-647.503 -647.503 -647.503 -647.571
-650.302 -650.302 -650.302 -650.381
-652.846 -652.846 -652.846 -652.921
-652.242 -652.242 -652.242 -652.311
-651.972 -651.972 -651.972 -652.042
-651.231 -651.231 -651.231 -651.304
-650.140 -650.302 -650.302 -650.381
-649.692 -649.692 -649.692 -649.777
-651.814 -651.894 -651.894 -651.972
-647.047 -647.047 -647.047 -647.134
-646.714 -646.747 -646.747 -646.829
-649.276 -649.276 -649.276 -649.349
-649.762 -649.762 -649.762 -649.836
-648.645 -648.645 -648.645 -648.728
-648.166 -648.166 -648.166 -648.245
-649.081 -649.081 -649.081 -649.173
-647.684 -647.684 -647.684 -647.757
-652.678 -652.678 -652.678 -652.751
-648.954 -648.954 -648.954 -649.023
-641.413 -641.413 -641.413 -641.507
-643.287 -643.287 -643.287 -643.372
-646.040 -646.040 -646.040 -646.126
-649.081 -649.081 -649.081 -649.171
-650.067 -650.067 -650.067 -650.136
-650.302 -650.302 -650.302 -650.381
-644.363 -644.363 -644.363 -644.447
-646.792 -646.792 -646.792 -646.871
-646.140 -646.140 -646.140 -646.227
-652.060 -652.060 -652.060 -652.131
-642.493 -642.493 -642.493 -642.592
-641.532 -642.158 -642.227 -642.322
-648.605 -648.619 -648.619 -648.690
-647.433 -647.669 -647.669 -647.754
-649.176 -649.176 -649.176 -649.246
-641.186 -641.631 -641.837 -643.102
-651.944 -651.944 -651.944 -652.018
-652.242 -652.242 -652.242 -652.311
-650.602 -650.602 -650.602 -650.677
-649.497 -649.497 -649.497 -649.569
-650.611 -650.611 -650.611 -650.683
-649.139 -649.139 -649.139 -649.212
-648.898 -648.898 -648.898 -648.963
-645.968 -645.968 -645.968 -646.038
-649.886 -649.886 -649.886 -649.971
-644.175 -644.230 -644.230 -644.313
-649.784 -649.784 -649.784 -649.863
-652.003 -652.003 -652.003 -652.073
-650.574 -651.180 -651.180 -651.252
-652.846 -652.846 -652.846 -652.921
-652.292 -652.292 -652.292 -652.365
-651.972 -651.972 -651.972 -652.042
-651.231 -651.231 -651.231 -651.304
-650.302 -650.302 -650.302 -650.381
-649.041 -649.040 -649.040 -649.107
-651.816 -651.816 -651.816 -651.892
-641.320 -641.320 -641.320 -641.412
-650.647 -650.647 -650.647 -650.718
-650.923 -650.923 -650.923 -650.995
-649.471 -649.471 -649.471 -649.545
-650.214 -650.214 -650.214 -650.285
-645.267 -645.267 -645.267 -645.354
-648.472 -648.472 -648.472 -648.554
-648.700 -648.700 -648.700 -648.770
-647.887 -647.887 -647.887 -647.974
-647.210 -647.210 -647.210 -647.297
-650.139 -650.139 -650.139 -650.209
-646.677 -646.677 -646.677 -646.753
-649.368 -649.368 -649.368 -649.444
-650.602 -650.602 -650.602 -650.677
-643.550 -643.549 -643.549 -643.638
-648.481 -648.481 -648.481 -648.560
-645.435 -645.435 -645.435 -645.516
-646.592 -646.592 -646.592 -646.678
-649.569 -649.569 -649.569 -649.654
-646.389 -646.389 -646.389 -646.472
-649.637 -649.637 -649.637 -649.703
-646.269 -646.269 -646.269 -646.350
-645.030 -645.030 -645.030 -645.115
-647.508 -647.508 -647.508 -647.597
-647.990 -647.990 -647.990 -648.075
-649.464 -649.464 -649.464 -649.551
-649.686 -649.686 -649.686 -649.749
-644.905 -644.905 -644.905 -644.995
-642.371 -642.371 -642.371 -642.449
-649.574 -649.574 -649.574 -649.649
-650.302 -650.302 -650.302 -650.381
-646.721 -647.101 -647.261 -647.340
-650.541 -650.541 -650.541 -650.612
-651.944 -651.944 -651.944 -652.018
-649.253 -649.253 -649.253 -649.332
-643.453 -643.453 -643.453 -643.538
-651.972 -651.972 -651.972 -652.042
-643.027 -646.100 -646.100 -646.181
-647.777 -648.096 -648.096 -648.188
-652.846 -652.846 -652.846 -652.921
-652.292 -652.292 -652.292 -652.365
-651.972 -651.972 -651.972 -652.042
-651.231 -651.231 -651.231 -651.304
-650.302 -650.302 -650.302 -650.381
-650.067 -650.067 -650.067 -650.136
-647.177 -647.177 -647.177 -647.274
-643.827 -643.827 -643.827 -643.917
-646.003 -646.003 -646.003 -646.097
-649.496 -649.496 -649.496 -649.568
-645.774 -645.774 -645.774 -645.864
-649.687 -649.687 -649.687 -649.767
-643.051 -643.050 -643.050 -643.142
-649.146 -649.146 -649.146 -649.218
-648.694 -648.694 -648.694 -648.781
-648.977 -648.977 -648.977 -649.043
-644.362 -644.362 -644.362 -644.456
-649.713 -649.713 -649.713 -649.790
-645.635 -645.635 -645.635 -645.715
-648.383 -648.383 -648.383 -648.462
-646.617 -646.617 -646.617 -646.692
-641.224 -643.415 -643.415 -643.509
-642.705 -642.704 -642.704 -642.796
-651.972 -651.972 -651.972 -652.042
-648.997 -648.997 -648.997 -649.082
-643.973 -643.973 -643.973 -644.050
-647.096 -647.096 -647.096 -647.176
-645.569 -645.569 -645.569 -645.642
-647.361 -647.361 -647.361 -647.454
-648.088 -648.087 -648.087 -648.170
-647.047 -647.047 -647.047 -647.130
-648.270 -648.270 -648.270 -648.346
-649.464 -649.464 -649.464 -649.551
-646.536 -646.536 -646.535 -646.631
-647.726 -647.726 -647.726 -647.792
-650.539 -650.539 -650.539 -650.617
-651.816 -651.816 -651.816 -651.892
-646.589 -646.589 -646.589 -646.675
-650.370 -650.370 -650.370 -650.442
-645.561 -645.561 -645.561 -645.659
-652.846 -652.846 -652.846 -652.921
-649.919 -649.919 -649.919 -649.989
-644.693 -644.693 -644.693 -644.783
-650.067 -650.067 -650.067 -650.136
-649.410 -649.410 -649.410 -649.480
-649.977 -649.977 -649.977 -650.047
-652.846 -652.846 -652.846 -652.921
-652.292 -652.292 -652.292 -652.365
-651.972 -651.972 -651.972 -652.042
-651.231 -651.231 -651.231 -651.304
-650.302 -650.302 -650.302 -650.381
-650.139 -650.139 -650.139 -650.209
-650.302 -650.302 -650.302 -650.381
-649.110 -649.110 -649.110 -649.191
-646.674 -646.674 -646.674 -646.757
-648.102 -648.102 -648.102 -648.185
-644.458 -644.458 -644.458 -644.542
-649.367 -649.367 -649.367 -649.437
-651.425 -651.425 -651.425 -651.498
-649.191 -649.191 -649.191 -649.266
-649.844 -650.004 -650.004 -650.077
-643.902 -643.902 -643.902 -643.989
-644.483 -644.483 -644.483 -644.568
-648.415 -648.415 -648.415 -648.506
-648.759 -648.759 -648.759 -648.850
-647.884 -647.884 -647.884 -647.965
-645.921 -645.921 -645.921 -646.000
-646.136 -646.136 -646.136 -646.228
-641.502 -644.073 -644.184 -644.292
-648.462 -648.462 -648.462 -648.538
-647.726 -647.726 -647.726 -647.792
-645.381 -648.734 -648.734 -648.805
-649.667 -649.959 -649.959 -650.051
-650.773 -650.773 -650.773 -650.861
-647.788 -647.788 -647.788 -647.863
-647.481 -647.481 -647.481 -647.559
-646.689 -646.689 -646.689 -646.761
-643.534 -643.534 -643.534 -643.623
-652.700 -653.254 -653.490 -653.565
-651.972 -651.972 -651.972 -652.042
-651.209 -651.209 -651.209 -651.283
-649.977 -649.977 -649.977 -650.047
-650.539 -650.539 -650.539 -650.617
-643.982 -648.948 -648.948 -649.038
-652.179 -652.179 -652.179 -652.253
-652.146 -652.146 -652.146 -652.220
-649.034 -649.034 -649.034 -649.129
-646.458 -649.886 -649.886 -649.958
-648.169 -648.169 -648.169 -648.243
-652.179 -652.179 -652.179 -652.253
-638.296 -647.547 -647.547 -647.635
-652.846 -652.846 -652.846 -652.921
-652.292 -652.292 -652.292 -652.365
-651.972 -651.972 -651.972 -652.042
-651.231 -651.231 -651.231 -651.304
-650.302 -650.302 -650.302 -650.381
-650.139 -650.139 -650.139 -650.209
-649.660 -649.660 -649.660 -649.728
-651.353 -651.353 -651.353 -651.425
-647.642 -647.641 -647.641 -647.730
-646.466 -647.558 -647.558 -647.640
-647.149 -647.149 -647.149 -647.236
-652.348 -652.348 -652.348 -652.422
-649.381 -649.381 -649.381 -649.454
-645.167 -651.595 -651.759 -651.836
-649.401 -649.401 -649.401 -649.468
-644.910 -644.909 -644.909 -644.984
-650.280 -650.280 -650.280 -650.351
-651.669 -651.726 -651.726 -651.803
-649.124 -649.124 -649.124 -649.206
-647.047 -648.451 -648.451 -648.525
-645.524 -645.524 -645.524 -645.612
-647.726 -647.726 -647.726 -647.792
-651.454 -651.454 -651.454 -651.525
-650.704 -650.704 -650.704 -650.774
-641.954 -641.954 -641.954 -642.032
-645.464 -645.464 -645.464 -645.555
-651.256 -651.256 -651.256 -651.326
-642.227 -642.227 -642.227 -642.322
-642.975 -642.975 -642.975 -643.053
-647.330 -647.330 -647.330 -647.400
-649.302 -649.348 -649.348 -649.423
-651.256 -651.256 -651.256 -651.326
-647.968 -647.968 -647.968 -648.047
-644.268 -644.268 -644.268 -644.356
-649.464 -649.464 -649.464 -649.551
-643.210 -643.210 -643.210 -643.293
-650.668 -650.668 -650.668 -650.738
-650.302 -650.302 -650.302 -650.381
-645.270 -645.269 -645.269 -645.353
-652.688 -652.688 -652.688 -652.762
-648.352 -648.471 -648.471 -648.560
-646.733 -646.733 -646.733 -646.815
-647.784 -647.784 -647.784 -647.866
-648.611 -649.293 -649.293 -649.372
-648.298 -648.298 -648.298 -648.389
-650.704 -650.704 -650.704 -650.774
-647.979 -647.979 -647.979 -648.065
-652.700 -653.254 -653.490 -653.565
-652.846 -652.846 -652.846 -652.921
-651.972 -651.972 -651.972 -652.042
-651.231 -651.231 -651.231 -651.304
-650.773 -650.773 -650.773 -650.861
-650.302 -650.302 -650.302 -650.381
-648.952 -648.952 -648.952 -649.032
-645.620 -645.620 -645.620 -645.698
-650.235 -650.235 -650.235 -650.307
-647.648 -647.648 -647.648 -647.736
-640.619 -640.619 -640.619 -640.719
-647.189 -647.675 -647.675 -647.751
-647.603 -648.264 -648.264 -648.346
-650.571 -650.571 -650.571 -650.640
-648.251 -648.251 -648.251 -648.339
-648.966 -650.171 -650.171 -650.243
-650.773 -650.773 -650.773 -650.861
-648.907 -648.907 -648.907 -648.995
-650.647 -650.647 -650.647 -650.718
-646.983 -646.983 -646.983 -647.067
-645.886 -645.886 -645.886 -645.958
-648.954 -648.954 -648.954 -649.023
-647.721 -647.721 -647.721 -647.804
-648.170 -648.170 -648.170 -648.254
-648.612 -648.611 -648.611 -648.702
-647.064 -647.064 -647.064 -647.140
-647.726 -647.726 -647.726 -647.792
-647.726 -647.726 -647.726 -647.792
-644.864 -644.864 -644.864 -644.939
-647.968 -647.968 -647.968 -648.047
-648.402 -648.402 -648.402 -648.484
-646.922 -646.922 -646.922 -647.012
-644.952 -644.952 -644.952 -645.030
-647.633 -647.633 -647.633 -647.718
-651.972 -651.972 -651.972 -652.042
-647.930 -647.930 -647.930 -648.014
-645.420 -645.420 -645.420 -645.505
-650.602 -650.602 -650.602 -650.677
-650.521 -650.521 -650.521 -650.596
-651.256 -651.256 -651.256 -651.326
-649.024 -649.024 -649.024 -649.095
-648.298 -648.298 -648.298 -648.389
-645.267 -645.267 -645.267 -645.352
-648.298 -648.298 -648.298 -648.389
-651.099 -651.099 -651.099 -651.170
-651.618 -651.618 -651.618 -651.687
-652.700 -653.254 -653.490 -653.565
-652.846 -652.846 -652.846 -652.921
-651.972 -651.972 -651.972 -652.042
-651.231 -651.231 -651.231 -651.304
-650.773 -650.773 -650.773 -650.861
-650.302 -650.302 -650.302 -650.381
-648.030 -648.030 -648.030 -648.114
-650.211 -650.211 -650.211 -650.285
-643.756 -643.756 -643.756 -643.839
-650.862 -650.862 -650.862 -650.934
-648.734 -648.734 -648.734 -648.829
-647.871 -647.871 -647.871 -647.943
-644.526 -644.526 -644.526 -644.614
-648.263 -648.263 -648.263 -648.336
-646.946 -646.946 -646.946 -647.028
-651.236 -651.236 -651.236 -651.309
-647.019 -647.019 -647.019 -647.104
-646.238 -646.238 -646.238 -646.313
-649.858 -649.858 -649.858 -649.930
-650.246 -650.246 -650.246 -650.327
-644.374 -644.374 -644.374 -644.462
-648.675 -648.675 -648.675 -648.754
-649.087 -649.434 -649.434 -649.511
-645.829 -645.829 -645.829 -645.900
-649.493 -649.493 -649.493 -649.559
-651.237 -651.237 -651.237 -651.309
-648.245 -648.245 -648.245 -648.328
-647.336 -647.336 -647.336 -647.431
-650.156 -650.156 -650.156 -650.227
-649.181 -649.181 -649.181 -649.254
-649.322 -649.322 -649.322 -649.403
-649.394 -649.394 -649.394 -649.459
-644.269 -644.269 -644.269 -644.342
-651.878 -651.878 -651.878 -651.948
-651.618 -651.618 -651.618 -651.687
-648.152 -648.152 -648.152 -648.237
-648.402 -648.402 -648.402 -648.484
-651.103 -651.103 -651.103 -651.177
-640.704 -644.836 -644.836 -644.910
-647.457 -647.647 -647.647 -647.735
-647.322 -647.322 -647.322 -647.414
-647.266 -647.266 -647.266 -647.353
-649.135 -649.135 -649.135 -649.215
-652.846 -652.846 -652.846 -652.921
-653.490 -653.490 -653.490 -653.565
-650.331 -650.331 -650.331 -650.412
-652.700 -653.254 -653.490 -653.565
-652.846 -652.846 -652.846 -652.921
-651.972 -651.972 -651.972 -652.042
-651.231 -651.231 -651.231 -651.304
-650.773 -650.773 -650.773 -650.861
-650.302 -650.302 -650.302 -650.381
-649.394 -649.394 -649.394 -649.474
-649.728 -649.728 -649.728 -649.797
-650.026 -650.026 -650.026 -650.098
-645.832 -648.625 -648.625 -648.700
-644.527 -647.092 -647.092 -647.181
-647.901 -647.901 -647.901 -647.980
-648.914 -648.914 -648.914 -649.001
-651.919 -651.919 -651.919 -651.989
-648.320 -648.320 -648.320 -648.408
-651.984 -651.984 -651.984 -652.058
-645.759 -645.759 -645.759 -645.845
-647.498 -647.498 -647.498 -647.587
-651.186 -651.186 -651.186 -651.261
-641.224 -641.223 -641.223 -641.314
-646.088 -648.025 -648.911 -648.986
-645.788 -645.788 -645.788 -645.867
-650.329 -650.520 -650.520 -650.596
-649.802 -649.802 -649.802 -649.872
-646.201 -646.201 -646.201 -646.270
-646.312 -646.312 -646.312 -646.395
-645.022 -645.022 -645.022 -645.107
-649.464 -649.464 -649.464 -649.551
-647.607 -647.607 -647.607 -647.690
-644.722 -644.722 -644.722 -644.807
-649.110 -649.110 -649.110 -649.193
-649.887 -649.887 -649.887 -649.968
-642.975 -642.975 -642.975 -643.053
-644.869 -644.869 -644.869 -644.955
-647.201 -647.201 -647.201 -647.282
-649.865 -649.865 -649.865 -649.940
-651.972 -651.972 -651.972 -652.042
-649.578 -649.578 -649.578 -649.650
-650.636 -650.636 -650.636 -650.707
-652.018 -652.018 -652.018 -652.093
-648.697 -648.697 -648.697 -648.791
-644.152 -644.152 -644.152 -644.229
-649.689 -649.689 -649.689 -649.768
-646.926 -647.565 -647.565 -647.642
-647.001 -647.001 -647.001 -647.075
-647.028 -647.028 -647.028 -647.103
-653.490 -653.490 -653.490 -653.565
-652.846 -652.846 -652.846 -652.921
-651.972 -651.972 -651.972 -652.042
-651.237 -651.237 -651.237 -651.309
-651.231 -651.231 -651.231 -651.304
-650.773 -650.773 -650.773 -650.861
-647.477 -647.477 -647.477 -647.561
-651.343 -651.343 -651.343 -651.418
-645.235 -645.235 -645.235 -645.323
-649.253 -649.339 -649.339 -649.412
-652.018 -652.018 -652.018 -652.093
-648.495 -648.495 -648.495 -648.574
-645.596 -645.596 -645.596 -645.679
-647.304 -647.304 -647.304 -647.385
-647.889 -647.889 -647.889 -647.972
-644.705 -644.705 -644.705 -644.795
-651.375 -651.375 -651.375 -651.446
-652.146 -652.146 -652.146 -652.220
-649.558 -649.558 -649.558 -649.623
-647.016 -647.016 -647.016 -647.115
-649.493 -649.493 -649.493 -649.559
-649.846 -649.846 -649.846 -649.923
-651.009 -651.009 -651.009 -651.081
-649.651 -649.651 -649.651 -649.721
-645.221 -645.221 -645.221 -645.298
-652.003 -652.003 -652.003 -652.073
-651.016 -651.016 -651.016 -651.094
-649.964 -649.964 -649.964 -650.036
-648.977 -648.977 -648.977 -649.044
-649.394 -649.394 -649.394 -649.459
-645.097 -645.097 -645.097 -645.180
-650.222 -650.222 -650.222 -650.301
-648.682 -648.682 -648.682 -648.760
-651.044 -651.256 -651.256 -651.326
-643.944 -643.944 -643.944 -644.035
-645.652 -645.652 -645.652 -645.726
-647.163 -647.163 -647.163 -647.246
-649.849 -649.849 -649.849 -649.931
-650.737 -650.737 -650.737 -650.807
-653.490 -653.490 -653.490 -653.565
-648.937 -648.937 -648.937 -649.021
-648.301 -648.301 -648.301 -648.396
-649.283 -650.165 -650.165 -650.242
-651.796 -651.796 -651.796 -651.874
-645.523 -645.770 -645.770 -645.865
-646.412 -648.044 -648.044 -648.131
-653.490 -653.490 -653.490 -653.565
-652.846 -652.846 -652.846 -652.921
-651.237 -651.237 -651.237 -651.309
-651.231 -651.231 -651.231 -651.304
-650.773 -650.773 -650.773 -650.861
-650.026 -650.026 -650.026 -650.098
-651.502 -651.502 -651.502 -651.579
-647.791 -647.791 -647.791 -647.871
-645.139 -645.139 -645.139 -645.222
-648.020 -648.084 -648.084 -648.159
-644.671 -644.671 -644.671 -644.769
-650.489 -650.489 -650.489 -650.565
-646.079 -646.079 -646.079 -646.170
-649.241 -649.241 -649.241 -649.312
-648.898 -648.898 -648.898 -648.986
-645.963 -645.963 -645.963 -646.040
-649.050 -649.050 -649.050 -649.121
-650.028 -650.028 -650.028 -650.098
-653.490 -653.490 -653.490 -653.565
-650.472 -650.669 -650.766 -650.840
-648.556 -648.556 -648.556 -648.632
